amfi_code,date,nav
148569,2026-03-08,21.484
148569,2026-03-09,21.0854
148569,2026-03-10,21.2964
148569,2026-03-11,19.5466
148569,2026-03-12,19.4189
148569,2026-03-13,18.9573
148569,2026-03-14,18.9573
148569,2026-03-15,18.9573
148569,2026-03-16,19.1129
148569,2026-03-17,19.2115
148569,2026-03-18,19.4049
148569,2026-03-19,18.8257
148569,2026-03-20,18.9871
148569,2026-03-21,18.9871
148569,2026-03-22,18.9871
148569,2026-03-23,18.4807
148569,2026-03-24,18.7956
148569,2026-03-25,19.1013
148569,2026-03-26,81.6132
148569,2026-03-27,18.7859
148569,2026-03-28,18.7859
148569,2026-03-29,18.7859
148569,2026-03-30,18.4446
148569,2026-03-31,18.4447
148569,2026-04-01,18.7664
148569,2026-04-02,18.7705
148569,2026-04-03,84.3763
148569,2026-04-04,84.3763
148569,2026-04-05,84.3763
148569,2026-04-06,18.964
148569,2026-04-07,19.0348
148569,2026-04-08,19.638
148569,2026-04-09,19.4983
148569,2026-04-10,19.6634
148569,2026-04-11,19.6634
148569,2026-04-12,19.6634
148569,2026-04-13,19.5957
148569,2026-04-14,81.951
148569,2026-04-15,19.8384
148569,2026-04-16,19.843
148569,2026-04-17,19.9904
148569,2026-04-18,19.9904
148569,2026-04-19,19.9904
148569,2026-04-20,20.0183
148569,2026-04-21,20.1443
148569,2026-04-22,20.0232
148569,2026-04-23,19.8701
148569,2026-04-24,19.6786
148569,2026-04-25,19.6786
148569,2026-04-26,19.6786
148569,2026-04-27,19.9257
148569,2026-04-28,19.9584
148569,2026-04-29,20.0747
148569,2026-04-30,19.9954
148569,2026-05-01,86.7147
148569,2026-05-02,86.7147
148569,2026-05-03,86.7147
148569,2026-05-04,20.0522
148569,2026-05-05,19.9881
148569,2026-05-06,20.2253
148569,2026-05-07,20.2382
148569,2026-05-08,20.1372
148569,2026-05-09,20.1372
148569,2026-05-10,20.1372
148569,2026-05-11,19.9947
148569,2026-05-12,19.6723
148569,2026-05-13,19.7724
148569,2026-05-14,19.9403
148569,2026-05-15,19.9466
148569,2026-05-16,19.9466
148569,2026-05-17,19.9466
148569,2026-05-18,19.9201
148569,2026-05-19,19.9255
148569,2026-05-20,19.9625
148569,2026-05-21,20.0167
148569,2026-05-22,20.0555
148569,2026-05-23,20.0555
148569,2026-05-24,20.0555
148569,2026-05-25,20.2846
148569,2026-05-26,20.2333
148569,2026-05-27,20.2175
148569,2026-05-28,96.2003
148569,2026-05-29,19.974
148569,2026-05-30,19.974
148569,2026-05-31,19.974
148569,2026-06-01,19.8642
148569,2026-06-02,19.8851
148569,2026-06-03,19.8632
148569,2026-06-04,19.9223
148569,2026-06-05,19.8937
148569,2026-06-06,19.8937
148569,2026-06-07,19.8937
148569,2026-06-08,19.6988
148569,2026-06-09,19.7881
148569,2026-06-10,19.7173
148569,2026-06-11,19.671
148569,2026-06-12,19.9886
148569,2026-06-13,19.9886
148569,2026-06-14,19.9886
148569,2026-06-15,20.1225
148569,2026-06-16,20.2
148569,2026-06-17,20.3095
148569,2026-06-18,20.3582
148569,2026-06-19,20.2739
148569,2026-06-20,20.2739
148569,2026-06-21,20.2739
148569,2026-06-22,20.3819
148569,2026-06-23,20.1637
148569,2026-06-24,20.3485
148569,2026-06-25,20.3248
148569,2026-06-26,20.3248
148569,2026-06-27,20.3248
148569,2026-06-28,20.3248
148569,2026-06-29,20.2575
148569,2026-06-30,20.2016
148569,2026-07-01,20.2826
148569,2026-07-02,20.3621
148569,2026-07-03,20.3676
148569,2026-07-04,20.3676
148569,2026-07-05,20.3676
148569,2026-07-06,20.4471
148569,2026-07-07,20.3322
148569,2026-07-08,19.9658
148569,2026-07-09,20.0285
148569,2026-07-10,20.241
149322,2021-12-08,10.313
149322,2021-12-09,10.2597
149322,2021-12-10,10.2672
149322,2021-12-11,10.2672
149322,2021-12-12,10.2672
149322,2021-12-13,10.2266
149322,2021-12-14,10.2197
149322,2021-12-15,10.1711
149322,2021-12-16,10.1256
149322,2021-12-17,10.0468
149322,2021-12-18,10.0468
149322,2021-12-19,10.0468
149322,2021-12-20,9.9478
149322,2021-12-21,9.9792
149322,2021-12-22,10.0175
149322,2021-12-23,10.0243
149322,2021-12-24,10.0099
149322,2021-12-25,10.0099
149322,2021-12-26,10.0099
149322,2021-12-27,10.0413
149322,2021-12-28,10.0561
149322,2021-12-29,10.0575
149322,2021-12-30,10.0584
149322,2021-12-31,10.0594
149322,2022-01-01,10.0594
149322,2022-01-02,10.0594
149322,2022-01-03,10.0631
149322,2022-01-04,10.0655
149322,2022-01-05,10.11
149322,2022-01-06,10.0634
149322,2022-01-07,10.1287
149322,2022-01-08,10.1287
149322,2022-01-09,10.1287
149322,2022-01-10,10.2761
149322,2022-01-11,10.2919
149322,2022-01-12,10.3557
149322,2022-01-13,10.3219
149322,2022-01-14,10.301
149322,2022-01-15,10.301
149322,2022-01-16,10.301
149322,2022-01-17,10.3261
149322,2022-01-18,10.2647
149322,2022-01-19,10.2076
149322,2022-01-20,10.1344
149322,2022-01-21,9.9905
149322,2022-01-22,9.9905
149322,2022-01-23,9.9905
149322,2022-01-24,9.8084
149322,2022-01-25,9.9058
149322,2022-01-26,321.137
149322,2022-01-27,10.021
149322,2022-01-28,9.962
149322,2022-01-29,9.962
149322,2022-01-30,9.962
149322,2022-01-31,10.1034
149322,2022-02-01,10.1644
149322,2022-02-02,10.3731
149322,2022-02-03,10.2601
149322,2022-02-04,10.1901
149322,2022-02-05,10.1901
149322,2022-02-06,10.1901
149322,2022-02-07,10.0163
149322,2022-02-08,10.0473
149322,2022-02-09,10.091
149322,2022-02-10,10.1562
149322,2022-02-11,9.9759
149322,2022-02-12,9.9759
149322,2022-02-13,9.9759
149322,2022-02-14,9.5095
149322,2022-02-15,9.7928
149322,2022-02-16,9.7561
149322,2022-02-17,9.7011
149322,2022-02-18,9.724
149322,2022-02-19,9.724
149322,2022-02-20,9.724
149322,2022-02-21,9.6747
149322,2022-02-22,9.6222
149322,2022-02-23,9.653
149322,2022-02-24,9.1644
149322,2022-02-25,9.4468
149322,2022-02-26,9.4468
149322,2022-02-27,9.4468
149322,2022-02-28,9.4989
149322,2022-03-01,303.8717
149322,2022-03-02,9.3737
149322,2022-03-03,9.2822
149322,2022-03-04,9.1261
149322,2022-03-05,9.1261
149322,2022-03-06,9.1261
149322,2022-03-07,8.8214
149322,2022-03-08,8.9167
149322,2022-03-09,9.0632
149322,2022-03-10,9.2345
149322,2022-03-11,9.2686
149322,2022-03-12,9.2686
149322,2022-03-13,9.2686
149322,2022-03-14,9.4338
149322,2022-03-15,9.338
149322,2022-03-16,9.5247
149322,2022-03-17,9.7083
149322,2022-03-18,322.4648
149322,2022-03-19,322.4648
149322,2022-03-20,322.4648
149322,2022-03-21,9.5822
149322,2022-03-22,9.642
149322,2022-03-23,9.5823
149322,2022-03-24,9.4889
149322,2022-03-25,9.4783
149322,2022-03-26,9.4783
149322,2022-03-27,9.4783
149322,2022-03-28,9.5406
149322,2022-03-29,9.5639
149322,2022-03-30,9.7074
149322,2022-03-31,9.6872
149322,2022-04-01,9.8789
149322,2022-04-02,9.8789
149322,2022-04-03,9.8789
149322,2022-04-04,10.1931
149322,2022-04-05,10.1158
149322,2022-04-06,10.0542
149322,2022-04-07,9.9964
149322,2022-04-08,10.0687
149322,2022-04-09,10.0687
149322,2022-04-10,10.0687
149322,2022-04-11,10.0302
149322,2022-04-12,10.0096
149322,2022-04-13,9.9491
149322,2022-04-14,331.4686
149322,2022-04-15,334.0513
149322,2022-04-16,334.0513
149322,2022-04-17,334.0513
149322,2022-04-18,9.7546
149322,2022-04-19,9.6235
149322,2022-04-20,9.6156
149322,2022-04-21,9.7551
149322,2022-04-22,9.6105
149322,2022-04-23,9.6105
149322,2022-04-24,9.6105
149322,2022-04-25,9.5827
149322,2022-04-26,9.6751
149322,2022-04-27,9.5772
149322,2022-04-28,9.666
149322,2022-04-29,9.6134
149322,2022-04-30,9.6134
149322,2022-05-01,9.6134
149322,2022-05-02,9.623
149322,2022-05-03,341.0072
149322,2022-05-04,9.4175
149322,2022-05-05,9.4292
149322,2022-05-06,9.2022
149322,2022-05-07,9.2022
149322,2022-05-08,9.2022
149322,2022-05-09,9.175
149322,2022-05-10,9.2421
149322,2022-05-11,9.2734
149322,2022-05-12,9.032
149322,2022-05-13,8.9533
149322,2022-05-14,8.9533
149322,2022-05-15,8.9533
149322,2022-05-16,9.0531
149322,2022-05-17,9.235
149322,2022-05-18,9.2263
149322,2022-05-19,9.0256
149322,2022-05-20,9.2349
149322,2022-05-21,9.2349
149322,2022-05-22,9.2349
149322,2022-05-23,9.2206
149322,2022-05-24,9.2427
149322,2022-05-25,9.2959
149322,2022-05-26,9.4627
149322,2022-05-27,9.5911
149322,2022-05-28,9.5911
149322,2022-05-29,9.5911
149322,2022-05-30,9.7001
149322,2022-05-31,9.6499
149322,2022-06-01,9.6838
149322,2022-06-02,9.6574
149322,2022-06-03,9.5836
149322,2022-06-04,9.5836
149322,2022-06-05,9.5836
149322,2022-06-06,9.5741
149322,2022-06-07,9.4967
149322,2022-06-08,9.4878
149322,2022-06-09,9.5355
149322,2022-06-10,9.3371
149322,2022-06-11,9.3371
149322,2022-06-12,9.3371
149322,2022-06-13,9.0883
149322,2022-06-14,9.0497
149322,2022-06-15,9.0622
149322,2022-06-16,8.8622
149322,2022-06-17,8.8606
149322,2022-06-18,8.8606
149322,2022-06-19,8.8606
149322,2022-06-20,8.9299
149322,2022-06-21,9.0576
149322,2022-06-22,8.944
149322,2022-06-23,9.0178
149322,2022-06-24,9.1342
149322,2022-06-25,9.1342
149322,2022-06-26,9.1342
149322,2022-06-27,9.18
149322,2022-06-28,9.1259
149322,2022-06-29,9.0503
149322,2022-06-30,9.0769
149322,2022-07-01,9.1573
149322,2022-07-02,9.1573
149322,2022-07-03,9.1573
149322,2022-07-04,9.2482
149322,2022-07-05,9.2245
149322,2022-07-06,9.3342
149322,2022-07-07,9.4665
149322,2022-07-08,9.5065
149322,2022-07-09,9.5065
149322,2022-07-10,9.5065
149322,2022-07-11,9.5838
149322,2022-07-12,9.4952
149322,2022-07-13,9.4078
149322,2022-07-14,9.3761
149322,2022-07-15,9.4479
149322,2022-07-16,9.4479
149322,2022-07-17,9.4479
149322,2022-07-18,9.5907
149322,2022-07-19,9.6441
149322,2022-07-20,9.7022
149322,2022-07-21,9.7486
149322,2022-07-22,9.8994
149322,2022-07-23,9.8994
149322,2022-07-24,9.8994
149322,2022-07-25,9.889
149322,2022-07-26,9.8179
149322,2022-07-27,9.8669
149322,2022-07-28,10.0666
149322,2022-07-29,10.1821
149322,2022-07-30,10.1821
149322,2022-07-31,10.1821
149322,2022-08-01,10.2718
149322,2022-08-02,10.2313
149322,2022-08-03,10.2279
149322,2022-08-04,10.192
149322,2022-08-05,10.2403
149322,2022-08-06,10.2403
149322,2022-08-07,10.2403
149322,2022-08-08,10.3344
149322,2022-08-09,340.961
149322,2022-08-10,10.3739
149322,2022-08-11,10.5126
149322,2022-08-12,10.5686
149322,2022-08-13,10.5686
149322,2022-08-14,10.5686
149322,2022-08-15,346.6146
149322,2022-08-16,10.6336
149322,2022-08-17,10.6875
149322,2022-08-18,10.7256
149322,2022-08-19,10.5846
149322,2022-08-20,10.5846
149322,2022-08-21,10.5846
149322,2022-08-22,10.3966
149322,2022-08-23,10.467
149322,2022-08-24,10.5165
149322,2022-08-25,10.5278
149322,2022-08-26,10.5584
149322,2022-08-27,10.5584
149322,2022-08-28,10.5584
149322,2022-08-29,10.3819
149322,2022-08-30,10.6825
149322,2022-08-31,346.2624
149322,2022-09-01,10.5878
149322,2022-09-02,10.6228
149322,2022-09-03,10.6228
149322,2022-09-04,10.6228
149322,2022-09-05,10.7075
149322,2022-09-06,10.6719
149322,2022-09-07,10.6362
149322,2022-09-08,10.79
149322,2022-09-09,10.7813
149322,2022-09-10,10.7813
149322,2022-09-11,10.7813
149322,2022-09-12,10.8264
149322,2022-09-13,10.9179
149322,2022-09-14,10.9894
149322,2022-09-15,10.9492
149322,2022-09-16,10.8227
149322,2022-09-17,10.8227
149322,2022-09-18,10.8227
149322,2022-09-19,10.86
149322,2022-09-20,10.9871
149322,2022-09-21,10.9189
149322,2022-09-22,10.7922
149322,2022-09-23,10.5559
149322,2022-09-24,10.5559
149322,2022-09-25,10.5559
149322,2022-09-26,10.3278
149322,2022-09-27,10.2742
149322,2022-09-28,10.1793
149322,2022-09-29,10.1342
149322,2022-09-30,10.3309
149322,2022-10-01,10.3309
149322,2022-10-02,10.3309
149322,2022-10-03,10.1949
149322,2022-10-04,10.4331
149322,2022-10-05,341.2143
149322,2022-10-06,10.444
149322,2022-10-07,10.4395
149322,2022-10-08,10.4395
149322,2022-10-09,10.4395
149322,2022-10-10,10.4035
149322,2022-10-11,10.3029
149322,2022-10-12,10.391
149322,2022-10-13,10.2712
149322,2022-10-14,10.418
149322,2022-10-15,10.418
149322,2022-10-16,10.418
149322,2022-10-17,10.5329
149322,2022-10-18,10.6416
149322,2022-10-19,10.6658
149322,2022-10-20,10.637
149322,2022-10-21,10.73
149322,2022-10-22,10.73
149322,2022-10-23,10.73
149322,2022-10-24,343.0535
149322,2022-10-25,10.8042
149322,2022-10-26,341.458
149322,2022-10-27,10.877
149322,2022-10-28,10.811
149322,2022-10-29,10.811
149322,2022-10-30,10.811
149322,2022-10-31,10.9471
149322,2022-11-01,10.9515
149322,2022-11-02,10.9312
149322,2022-11-03,10.9527
149322,2022-11-04,10.9842
149322,2022-11-05,10.9842
149322,2022-11-06,10.9842
149322,2022-11-07,11.0944
149322,2022-11-08,348.4173
149322,2022-11-09,11.067
149322,2022-11-10,10.9947
149322,2022-11-11,11.1741
149322,2022-11-12,11.1741
149322,2022-11-13,11.1741
149322,2022-11-14,11.1552
149322,2022-11-15,11.239
149322,2022-11-16,11.2687
149322,2022-11-17,11.2267
149322,2022-11-18,11.2161
149322,2022-11-19,11.2161
149322,2022-11-20,11.2161
149322,2022-11-21,11.1523
149322,2022-11-22,11.1666
149322,2022-11-23,11.2325
149322,2022-11-24,11.3343
149322,2022-11-25,11.3111
149322,2022-11-26,11.3111
149322,2022-11-27,11.3111
149322,2022-11-28,11.3221
149322,2022-11-29,11.3315
149322,2022-11-30,11.4066
149322,2022-12-01,11.4207
149322,2022-12-02,11.3632
149322,2022-12-03,11.3632
149322,2022-12-04,11.3632
149322,2022-12-05,11.3949
149322,2022-12-06,11.3667
149322,2022-12-07,11.3343
149322,2022-12-08,11.4397
149322,2022-12-09,11.4346
149322,2022-12-10,11.4346
149322,2022-12-11,11.4346
149322,2022-12-12,11.4502
149322,2022-12-13,11.516
149322,2022-12-14,11.5412
149322,2022-12-15,11.398
149322,2022-12-16,11.3184
149322,2022-12-17,11.3184
149322,2022-12-18,11.3184
149322,2022-12-19,11.4305
149322,2022-12-20,11.3971
149322,2022-12-21,11.197
149322,2022-12-22,11.1431
149322,2022-12-23,10.9488
149322,2022-12-24,10.9488
149322,2022-12-25,10.9488
149322,2022-12-26,11.1794
149322,2022-12-27,11.2335
149322,2022-12-28,11.2227
149322,2022-12-29,11.2972
149322,2022-12-30,11.2495
149322,2022-12-31,11.2495
149322,2023-01-01,11.2495
149322,2023-01-02,11.2962
149322,2023-01-03,11.3721
149322,2023-01-04,11.261
149322,2023-01-05,11.1531
149322,2023-01-06,11.0477
149322,2023-01-07,11.0477
149322,2023-01-08,11.0477
149322,2023-01-09,11.1156
149322,2023-01-10,10.9727
149322,2023-01-11,11.0209
149322,2023-01-12,10.9959
149322,2023-01-13,11.0602
149322,2023-01-14,11.0602
149322,2023-01-15,11.0602
149322,2023-01-16,10.9925
149322,2023-01-17,11.0145
149322,2023-01-18,11.0798
149322,2023-01-19,11.0644
149322,2023-01-20,11.0788
149322,2023-01-21,11.0788
149322,2023-01-22,11.0788
149322,2023-01-23,11.1465
149322,2023-01-24,11.133
149322,2023-01-25,10.906
149322,2023-01-26,367.359
149322,2023-01-27,10.6126
149322,2023-01-28,10.6126
149322,2023-01-29,10.6126
149322,2023-01-30,10.6464
149322,2023-01-31,10.6946
149322,2023-02-01,10.6298
149322,2023-02-02,10.6256
149322,2023-02-03,10.8457
149322,2023-02-04,10.8457
149322,2023-02-05,10.8457
149322,2023-02-06,10.8181
149322,2023-02-07,10.8414
149322,2023-02-08,10.889
149322,2023-02-09,10.8978
149322,2023-02-10,10.9024
149322,2023-02-11,10.9024
149322,2023-02-12,10.9024
149322,2023-02-13,10.8159
149322,2023-02-14,10.9093
149322,2023-02-15,10.9386
149322,2023-02-16,10.9221
149322,2023-02-17,10.8162
149322,2023-02-18,10.8162
149322,2023-02-19,10.8162
149322,2023-02-20,10.7178
149322,2023-02-21,10.7106
149322,2023-02-22,10.5239
149322,2023-02-23,10.5323
149322,2023-02-24,10.4997
149322,2023-02-25,10.4997
149322,2023-02-26,10.4997
149322,2023-02-27,10.5657
149322,2023-02-28,10.5681
149322,2023-03-01,10.6579
149322,2023-03-02,10.5733
149322,2023-03-03,10.7696
149322,2023-03-04,10.7696
149322,2023-03-05,10.7696
149322,2023-03-06,10.8259
149322,2023-03-07,391.2723
149322,2023-03-08,10.8377
149322,2023-03-09,10.7589
149322,2023-03-10,10.5701
149322,2023-03-11,10.5701
149322,2023-03-12,10.5701
149322,2023-03-13,10.3781
149322,2023-03-14,10.3198
149322,2023-03-15,10.2429
149322,2023-03-16,10.2552
149322,2023-03-17,10.3679
149322,2023-03-18,10.3679
149322,2023-03-19,10.3679
149322,2023-03-20,10.2857
149322,2023-03-21,10.4339
149322,2023-03-22,10.4721
149322,2023-03-23,10.3982
149322,2023-03-24,10.3138
149322,2023-03-25,10.3138
149322,2023-03-26,10.3138
149322,2023-03-27,10.3052
149322,2023-03-28,10.3364
149322,2023-03-29,10.4248
149322,2023-03-30,373.269
149322,2023-03-31,10.5915
149322,2023-04-01,10.5915
149322,2023-04-02,10.5915
149322,2023-04-03,10.6431
149322,2023-04-04,362.698
149322,2023-04-05,10.719
149322,2023-04-06,10.7637
149322,2023-04-07,359.9952
149322,2023-04-08,359.9952
149322,2023-04-09,359.9952
149322,2023-04-10,10.722
149322,2023-04-11,10.8413
149322,2023-04-12,10.8939
149322,2023-04-13,10.9797
149322,2023-04-14,358.4715
149322,2023-04-15,358.4715
149322,2023-04-16,358.4715
149322,2023-04-17,10.9975
149322,2023-04-18,10.9741
149322,2023-04-19,10.9571
149322,2023-04-20,10.9649
149322,2023-04-21,10.9279
149322,2023-04-22,10.9279
149322,2023-04-23,10.9279
149322,2023-04-24,11.0572
149322,2023-04-25,11.0595
149322,2023-04-26,11.0893
149322,2023-04-27,11.1487
149322,2023-04-28,11.1958
149322,2023-04-29,11.1958
149322,2023-04-30,11.1958
149322,2023-05-01,356.1101
149322,2023-05-02,11.2199
149322,2023-05-03,11.2111
149322,2023-05-04,11.3689
149322,2023-05-05,11.1318
149322,2023-05-06,11.1318
149322,2023-05-07,11.1318
149322,2023-05-08,11.2813
149322,2023-05-09,11.2414
149322,2023-05-10,11.2709
149322,2023-05-11,11.2996
149322,2023-05-12,11.3478
149322,2023-05-13,11.3478
149322,2023-05-14,11.3478
149322,2023-05-15,11.3989
149322,2023-05-16,11.3884
149322,2023-05-17,11.3392
149322,2023-05-18,11.3676
149322,2023-05-19,11.3934
149322,2023-05-20,11.3934
149322,2023-05-21,11.3934
149322,2023-05-22,11.3932
149322,2023-05-23,11.4141
149322,2023-05-24,11.3568
149322,2023-05-25,11.3617
149322,2023-05-26,11.4226
149322,2023-05-27,11.4226
149322,2023-05-28,11.4226
149322,2023-05-29,11.5207
149322,2023-05-30,11.5804
149322,2023-05-31,11.5025
149322,2023-06-01,11.4824
149322,2023-06-02,11.5115
149322,2023-06-03,11.5115
149322,2023-06-04,11.5115
149322,2023-06-05,11.5487
149322,2023-06-06,11.5854
149322,2023-06-07,11.6366
149322,2023-06-08,11.5653
149322,2023-06-09,11.5495
149322,2023-06-10,11.5495
149322,2023-06-11,11.5495
149322,2023-06-12,11.5789
149322,2023-06-13,11.6524
149322,2023-06-14,11.6101
149322,2023-06-15,11.526
149322,2023-06-16,11.6696
149322,2023-06-17,11.6696
149322,2023-06-18,11.6696
149322,2023-06-19,11.6761
149322,2023-06-20,11.7646
149322,2023-06-21,11.8583
149322,2023-06-22,11.7881
149322,2023-06-23,11.7171
149322,2023-06-24,11.7171
149322,2023-06-25,11.7171
149322,2023-06-26,11.7381
149322,2023-06-27,11.9175
149322,2023-06-28,11.9895
149322,2023-06-29,389.8797
149322,2023-06-30,12.1106
149322,2023-07-01,12.1106
149322,2023-07-02,12.1106
149322,2023-07-03,12.2376
149322,2023-07-04,12.3073
149322,2023-07-05,12.2762
149322,2023-07-06,12.2791
149322,2023-07-07,12.1662
149322,2023-07-08,12.1662
149322,2023-07-09,12.1662
149322,2023-07-10,12.1526
149322,2023-07-11,12.1448
149322,2023-07-12,12.147
149322,2023-07-13,12.1642
149322,2023-07-14,12.2151
149322,2023-07-15,12.2151
149322,2023-07-16,12.2151
149322,2023-07-17,12.3582
149322,2023-07-18,12.3162
149322,2023-07-19,12.3863
149322,2023-07-20,12.4881
149322,2023-07-21,12.4592
149322,2023-07-22,12.4592
149322,2023-07-23,12.4592
149322,2023-07-24,12.4601
149322,2023-07-25,12.4553
149322,2023-07-26,12.4694
149322,2023-07-27,12.4026
149322,2023-07-28,12.386
149322,2023-07-29,12.386
149322,2023-07-30,12.386
149322,2023-07-31,12.4018
149322,2023-08-01,12.3735
149322,2023-08-02,12.1915
149322,2023-08-03,12.0641
149322,2023-08-04,12.1611
149322,2023-08-05,12.1611
149322,2023-08-06,12.1611
149322,2023-08-07,12.1912
149322,2023-08-08,12.248
149322,2023-08-09,12.2224
149322,2023-08-10,12.1801
149322,2023-08-11,12.0853
149322,2023-08-12,12.0853
149322,2023-08-13,12.0853
149322,2023-08-14,12.0335
149322,2023-08-15,388.584
149322,2023-08-16,12.0154
149322,2023-08-17,11.9979
149322,2023-08-18,11.9336
149322,2023-08-19,11.9336
149322,2023-08-20,11.9336
149322,2023-08-21,11.9932
149322,2023-08-22,12.0164
149322,2023-08-23,12.1142
149322,2023-08-24,12.1027
149322,2023-08-25,12.0385
149322,2023-08-26,12.0385
149322,2023-08-27,12.0385
149322,2023-08-28,12.1101
149322,2023-08-29,12.1299
149322,2023-08-30,12.0888
149322,2023-08-31,12.0482
149322,2023-09-01,12.1309
149322,2023-09-02,12.1309
149322,2023-09-03,12.1309
149322,2023-09-04,12.1663
149322,2023-09-05,12.1779
149322,2023-09-06,12.1421
149322,2023-09-07,12.2247
149322,2023-09-08,12.3327
149322,2023-09-09,12.3327
149322,2023-09-10,12.3327
149322,2023-09-11,12.4659
149322,2023-09-12,12.3143
149322,2023-09-13,12.4258
149322,2023-09-14,12.4739
149322,2023-09-15,12.5428
149322,2023-09-16,12.5428
149322,2023-09-17,12.5428
149322,2023-09-18,12.5156
149322,2023-09-19,374.3254
149322,2023-09-20,12.3831
149322,2023-09-21,12.2185
149322,2023-09-22,12.2292
149322,2023-09-23,12.2292
149322,2023-09-24,12.2292
149322,2023-09-25,12.2913
149322,2023-09-26,12.2492
149322,2023-09-27,12.3182
149322,2023-09-28,367.3762
149322,2023-09-29,12.364
149322,2023-09-30,12.364
149322,2023-10-01,12.364
149322,2023-10-02,366.8901
149322,2023-10-03,12.3964
149322,2023-10-04,12.1944
149322,2023-10-05,12.2407
149322,2023-10-06,12.3471
149322,2023-10-07,12.3471
149322,2023-10-08,12.3471
149322,2023-10-09,12.1719
149322,2023-10-10,12.2995
149322,2023-10-11,12.3335
149322,2023-10-12,12.3398
149322,2023-10-13,12.2747
149322,2023-10-14,12.2747
149322,2023-10-15,12.2747
149322,2023-10-16,12.2367
149322,2023-10-17,12.3053
149322,2023-10-18,12.1394
149322,2023-10-19,12.1214
149322,2023-10-20,12.083
149322,2023-10-21,12.083
149322,2023-10-22,12.083
149322,2023-10-23,11.8679
149322,2023-10-24,365.4051
149322,2023-10-25,11.7655
149322,2023-10-26,11.6308
149322,2023-10-27,11.8051
149322,2023-10-28,11.8051
149322,2023-10-29,11.8051
149322,2023-10-30,11.8432
149322,2023-10-31,11.8283
149322,2023-11-01,11.7792
149322,2023-11-02,11.8629
149322,2023-11-03,11.9324
149322,2023-11-04,11.9324
149322,2023-11-05,11.9324
149322,2023-11-06,12.0303
149322,2023-11-07,12.0626
149322,2023-11-08,12.0356
149322,2023-11-09,12.0235
149322,2023-11-10,12.0825
149322,2023-11-11,12.0825
149322,2023-11-12,12.0825
149322,2023-11-13,12.1642
149322,2023-11-14,360.2246
149322,2023-11-15,12.266
149322,2023-11-16,12.2667
149322,2023-11-17,12.1266
149322,2023-11-18,12.1266
149322,2023-11-19,12.1266
149322,2023-11-20,12.0812
149322,2023-11-21,12.1227
149322,2023-11-22,12.075
149322,2023-11-23,12.0773
149322,2023-11-24,12.0965
149322,2023-11-25,12.0965
149322,2023-11-26,12.0965
149322,2023-11-27,369.8455
149322,2023-11-28,12.1619
149322,2023-11-29,12.3416
149322,2023-11-30,12.3838
149322,2023-12-01,12.488
149322,2023-12-02,12.488
149322,2023-12-03,12.488
149322,2023-12-04,12.8174
149322,2023-12-05,12.9182
149322,2023-12-06,12.8939
149322,2023-12-07,12.894
149322,2023-12-08,12.9714
149322,2023-12-09,12.9714
149322,2023-12-10,12.9714
149322,2023-12-11,13.0335
149322,2023-12-12,13.0416
149322,2023-12-13,13.07
149322,2023-12-14,13.2166
149322,2023-12-15,13.2514
149322,2023-12-16,13.2514
149322,2023-12-17,13.2514
149322,2023-12-18,13.2197
149322,2023-12-19,13.2233
149322,2023-12-20,12.9483
149322,2023-12-21,13.04
149322,2023-12-22,12.997
149322,2023-12-23,12.997
149322,2023-12-24,12.997
149322,2023-12-25,393.447
149322,2023-12-26,12.9936
149322,2023-12-27,13.11
149322,2023-12-28,13.1678
149322,2023-12-29,13.1445
149322,2023-12-30,13.1445
149322,2023-12-31,13.1445
149322,2024-01-01,13.145
149322,2024-01-02,13.0678
149322,2024-01-03,13.0603
149322,2024-01-04,13.2244
149322,2024-01-05,13.2303
149322,2024-01-06,13.2303
149322,2024-01-07,13.2303
149322,2024-01-08,13.0742
149322,2024-01-09,13.0509
149322,2024-01-10,13.0363
149322,2024-01-11,13.1215
149322,2024-01-12,13.1969
149322,2024-01-13,13.1969
149322,2024-01-14,13.1969
149322,2024-01-15,13.2808
149322,2024-01-16,13.261
149322,2024-01-17,12.8922
149322,2024-01-18,12.8496
149322,2024-01-19,12.9549
149322,2024-01-20,12.9549
149322,2024-01-21,12.9549
149322,2024-01-22,392.5482
149322,2024-01-23,12.7293
149322,2024-01-24,12.7865
149322,2024-01-25,12.7582
149322,2024-01-26,391.505
149322,2024-01-27,391.505
149322,2024-01-28,391.505
149322,2024-01-29,12.9618
149322,2024-01-30,12.9488
149322,2024-01-31,13.0949
149322,2024-02-01,13.1405
149322,2024-02-02,13.1688
149322,2024-02-03,13.1688
149322,2024-02-04,13.1688
149322,2024-02-05,13.1258
149322,2024-02-06,13.1291
149322,2024-02-07,13.2582
149322,2024-02-08,13.1216
149322,2024-02-09,13.1439
149322,2024-02-10,13.1439
149322,2024-02-11,13.1439
149322,2024-02-12,12.8778
149322,2024-02-13,13.0362
149322,2024-02-14,13.1904
149322,2024-02-15,13.2685
149322,2024-02-16,13.303
149322,2024-02-17,13.303
149322,2024-02-18,13.303
149322,2024-02-19,13.3217
149322,2024-02-20,13.3991
149322,2024-02-21,13.3479
149322,2024-02-22,13.4002
149322,2024-02-23,13.4195
149322,2024-02-24,13.4195
149322,2024-02-25,13.4195
149322,2024-02-26,13.3963
149322,2024-02-27,13.3831
149322,2024-02-28,13.2199
149322,2024-02-29,13.2764
